tweet,created_at,id
"El PNV lanza una arenga para hacernos un cordón sanitario. “Que VOX no pinte nada”, dicen. Tienen razón en tener miedo, porque se ha terminado ese panorama político en el que nadie les hizo frente. 
VOX va a denunciar el chantaje permanente del partido de los recoge-nueces. https://t.co/aEHWNMuVBC",Mon Nov 25 15:12:20 +0000 2019,1198982760205041664
"El ""inmaculado"" PNV, -mientras homenajea otra vez al racista Sabino Arana-, pretende salvar al PP de los pactos con VOX. Sería de risa si no fuese porque estos peneuvistas son los que siempre  han pactado con los terroristas de ETA y con sus herederos.
https://t.co/t2oPPqpiU6",Sun Nov 24 19:49:16 +0000 2019,1198690064253018112
"Europa ya no es un lugar seguro para las mujeres. 
Y los responsables de esto nos acusan a nosotros de machistas, porque queremos una sociedad que respete a la mujer, y que no permita que se implanten culturas que la desprecian. 

https://t.co/oBeGKQDWOc https://t.co/JjdH8IWu3p",Sun Nov 24 14:27:20 +0000 2019,1198609048821813249
"Mi entrevista hoy con @Maiteloureiro_ en @libertaddigital : ""El nuevo gobirerno intentará subvertir el orden constitucional"" 
https://t.co/GcD4xrSJg7",Sat Nov 23 10:08:39 +0000 2019,1198181560283009024
"Todos a la vez contra VOX. Es enternecedor ver a socialistas, comunistas y recogedores de nueces tan obsesionados con VOX.  Entre ellos se blanquean sus miserias para intentar un gobierno muy anti-VOX ... y aplaudido por Maduro, por Puigdemont y por ETA. https://t.co/gyijAU4kEq",Fri Nov 22 08:24:39 +0000 2019,1197792997926195200
"#Los52deVOX ya estamos en el Congreso y seremos la voz del sentido común, un dique de contención contra las leyes liberticidas de la extrema izquierda y una garantía constitucional en la defensa de la unidad de España. https://t.co/6Y2sYvMMon",Thu Nov 21 10:53:10 +0000 2019,1197467985725837314
"Ayer en #Almería apoyando a nuestros agricultores que se sienten abandonados y desprotegidos, y a los que se obliga a competir con productos extracomunitarios producidos con mano de obra esclava y sin respetar las condiciones fitosanitarias que se imponen a nuestros agricultores. https://t.co/iFM6vBTpG6",Wed Nov 20 19:28:43 +0000 2019,1197235342744657921
"500.000 seguidores en @instagram 
¡Gracias a todos! https://t.co/lIq0hEVWTu",Wed Nov 20 16:25:25 +0000 2019,1197189213113987073
"Ayer breve visita al #MarMenor , joya de #Murcia y de España que tenemos que recuperar, proteger y conservar entre todos, dejando de lado los sectarismos ideológicos, y haciendo que los usos agrícolas, pesqueros, turísticos y recreativos sean compatibles. https://t.co/j1sF58NtmX",Wed Nov 20 10:55:21 +0000 2019,1197106147075018753
El socialismo más corrupto y el comunismo más totalitario se están blanqueando mutuamente. Es a ellos a quienes habría que aplicar un cordón sanitario alejando sus manos de las instituciones y los gobiernos. #SentenciaERE,Wed Nov 20 08:13:28 +0000 2019,1197065410618769410
