tweet,created_at,id
"Nos sumamos al dolor por el terrible ataque terrorista que ha tenido lugar hoy en el Puente de Londres. Enviamos nuestras condolencias a los familiares y amigos de las víctimas, así como deseamos la pronta recuperación de los heridos.

https://t.co/7ffAxL23ur",Fri Nov 29 19:41:01 +0000 2019,1200499927102693376
"La @FundacionFaes celebra su 30 aniversario al servicio de España y la libertad. Enhorabuena a su Presidente, José María Aznar, y mis compañeros del patronato, por constituir una referencia internacional. Y gracias por su papel en la consolidación del PP como partido de gobierno. https://t.co/eBQrwTBv2C",Fri Nov 29 17:38:51 +0000 2019,1200469182728589313
Nuestros compañeros @populares vuelven de Caracas tras su viaje para apoyar a @jguaido y a la oposición de la dictadura de Maduro. Mi compromiso es cancelar los activos de los gerifaltes chavistas y combatir la complicidad de la izquierda con este régimen de miseria y represión. https://t.co/ZEsl4FgnTo,Fri Nov 29 13:37:44 +0000 2019,1200408505003454467
"Pedimos a la presidenta del Congreso que exija jurar o prometer de acuerdo con la ley para adquirir la condición de diputado, y expulse del hemiciclo a quienes no lo cumplan, como ocurrió en 1989 y luego avaló el Tribunal Constitucional. Basta de humillar a las instituciones. https://t.co/cieUJQ5FLm",Thu Nov 28 19:36:13 +0000 2019,1200136331541831682
"La responsabilidad del PP no es ser cómplice del proyecto de ruptura del sistema de la Transición y del orden Constitucional que pretende Sánchez. Ni alargar la agonía de un gobierno abocado al fracaso, sino ser la alternativa moderada que plante cara al separatismo y populismo. https://t.co/4QeMP1Aff1",Thu Nov 28 18:49:26 +0000 2019,1200124556062724097
"Sánchez pretende formar un gobierno en el cráter de un volcán. Ha elegido libremente a sus socios radicales para llevar a cabo la hoja de ruta que el PSOE intenta desde 2003: cordón sanitario al PP, plurinacionalidad, nación catalana, nuevo estatuto vasco y blanquear a Batasuna. https://t.co/dqkD0pWKgz",Thu Nov 28 18:38:52 +0000 2019,1200121897633091584
"Sánchez lleva casi 20 días sin explicar los ministerios que ofrece a Podemos, las cesiones a ERC, las negociaciones con Bildu en Navarra o el papel de 3 de sus ministros en los EREs. Es inaudito que se ponga el foco en la oposición en vez de en el responsable de este esperpento. https://t.co/9IiN44uMX0",Thu Nov 28 18:08:39 +0000 2019,1200114295482331143
"Enhorabuena a @vonderleyen, miembro de nuestra familia política que ha recibido el apoyo del Parlamento europeo como presidenta de la @EU_Commission. Unidos haremos frente al nacionalismo y populismo que amenazan la UE, y defenderemos la democracia y la libertad en todo el mundo. https://t.co/YRo3XiNsZ8",Wed Nov 27 17:10:03 +0000 2019,1199737158657101824
"España ha perdido pujanza exterior y no lidera la UE en favor de las libertades en Iberoamérica. Un placer compartir hoy este análisis con la @FundacionFIL, que preside Mario Vargas Llosa, un brillante escritor y un gran luchador contra el nacionalismo empobrecedor y sectario. https://t.co/XwQkQqZlfP",Wed Nov 27 13:52:31 +0000 2019,1199687449867370502
"Estoy orgulloso de la delegación del PP que está hoy en Venezuela apoyando a los opositores a la dictadura. Mientras, los socios de Sánchez ponen como ejemplo a un régimen que ha asesinado, torturado y encarcelado a miles de personas solo por defender la libertad y la democracia. https://t.co/lRxl1jvOv1",Tue Nov 26 23:37:26 +0000 2019,1199472257854259201
Hoy los separatistas han votado una resolución de autodeterminación. La negociación de la investidura es la continuación de la hoja de ruta de Pedralbes: ERC le pide a Sánchez lo que ya aceptó a Torra hace un año. Entonces denuncié esa traición y avisé de que lo volvería a hacer.,Tue Nov 26 19:52:08 +0000 2019,1199415560246878209
"Siempre es un placer volver a ver a Nicolas Sarkozy, un gran amigo de España que nos apoyó frente al terrorismo y el separatismo. Compartimos la visión de futuro para Europa y del papel de nuestros partidos como única alternativa institucional a la izquierda y a los populismos. https://t.co/1qpvEsfmVF",Tue Nov 26 18:59:57 +0000 2019,1199402427499339777
"El PP no puede ser cómplice de una negociación en la que se ponga en almoneda el orden constitucional. Sánchez ha elegido, ha quemado las naves y ha volado los puentes con el PP. Somos la alternativa y mantenemos abierta la puerta a Pactos de Estado por la estabilidad de España. https://t.co/cO1SX3QAhD",Mon Nov 25 17:28:06 +0000 2019,1199016925482901506
Sánchez no ha renunciado a la hoja de ruta de Pedralbes y hoy el PSC ha hecho público que va a reivindicar en su Congreso la plurinacionalidad de España y la nación catalana. Sánchez y el PSOE deben explicar de inmediato su posición. https://t.co/CzzX1frU84,Mon Nov 25 17:17:46 +0000 2019,1199014325400330240
"Sánchez lleva doce días sin explicar qué pacta con ERC y Podemos. Y sobre el caso ERE, del que sí es responsable: tres ministros de su Gobierno fueron consejeros de Chaves y Griñán a quienes apoyó, y la Federación andaluza le hizo Secretario General del PSOE. Quien calla otorga. https://t.co/gXKdIiVkiq",Mon Nov 25 17:06:29 +0000 2019,1199011485151891456
"La Violencia de Género es una cuestión de Estado en la que todos deberíamos ir juntos en torno al Pacto. Hay que proteger a las víctimas y persistir en la lucha contra esta lacra. Mi solidaridad, no estáis solas; España está a vuestro lado.

#DíaContraLaViolenciaDeGénero https://t.co/4y8kCEIuuC",Mon Nov 25 14:59:18 +0000 2019,1198979478204096513
"España sella el triunfo en la #DavisCupFinals 🏆 y logra su sexta Ensaladera, tras un campeonato emocionante de la armada que ha resuelto con determinación y luchando hasta el último punto. ¡Felicidades, equipazo! 🇪🇸 🎾 #VamosEspaña https://t.co/Rw0jqcEcdk",Sun Nov 24 20:23:55 +0000 2019,1198698784726929408
La @guardiacivil y @policia deben seguir en Cataluña defendiendo el orden público y las libertades. Es inadmisible que el PSOE se pliegue a cambiar la Jefatura Superior de Vía Laietana para contentar a los separatistas. No todo vale para seguir en el poder.https://t.co/QTt3EPP9XB,Sun Nov 24 12:13:52 +0000 2019,1198575459967090688
"La mesa de diálogo es retomar la hoja de ruta de Pedralbes, que nunca abandonó Sánchez. El problema no es que los separatistas la pongan como condición para apoyar al PSOE, sino que el sanchismo ha elegido la bilateralidad y la plurinacionalidad como su plan de legislatura. https://t.co/PyukKeiT8J",Sat Nov 23 18:52:49 +0000 2019,1198313468711067648
"Enhorabuena a @akk por el Congreso de la @CDU, y gracias a Merkel y @vonderleyen por su felicitación por los resultados electorales del PP. España y Alemania son socios fundamentales para Europa, y nuestros partidos la garantía para crear empleo y sostener el Estado de bienestar. https://t.co/2GprnwfaoN",Fri Nov 22 14:28:18 +0000 2019,1197884512690151426
"El PP es reconocido a nivel europeo con la secretaría general del @EPP. El PPE seguirá hablando español. Enhorabuena a @TonoEPP y al nuevo presidente @donaldtusk, un referente frente al comunismo desde Gdansk, el último Premio Princesa de Asturias de la Concordia. https://t.co/z5AiDU1FVQ",Fri Nov 22 08:38:17 +0000 2019,1197796431840600064
"El populismo de izquierda y derecha pone en riesgo la UE. Frente a sus soluciones simples a problemas complejos no podemos doblar la apuesta sino combatirlo con principios. El PPE es vacuna ante el populismo que asola la economía, bienestar y concordia civil en nuestras naciones. https://t.co/nzNQoZIRUS",Thu Nov 21 20:25:03 +0000 2019,1197611903796875264
Como decía Zweig el nacionalismo es veneno y debe derrotarse sin titubeos con la fuerza del Estado de Derecho. Una amenaza separatista en cualquier Estado miembro es un problema para toda Europa. Por eso agradezco a mis colegas del @EPP su firmeza contra el separatismo catalán. https://t.co/biA98uydDF,Thu Nov 21 20:14:11 +0000 2019,1197609171027410944
"La izquierda no puede dar lecciones medioambientales, las peores catástrofes se dieron en países comunistas: Chernóbil, Aral... Ni en defensa de la igualdad de la mujer: 1a presidenta de la Comisión Europea y 1as canciller alemana y PM británica eran de nuestra familia política. https://t.co/BJcFSpvDlC",Thu Nov 21 19:49:00 +0000 2019,1197602831928381445
"Hace 30 años los valores de nuestro partido que fundó la UE derribaron el Muro de Berlín. Pero el comunismo ya había fracasado cuando lo levantaron para que la gente no escapara. Un Gobierno formado por comunistas es volver a la Europa de los muros, pobreza y falta de libertad. https://t.co/cB0cRnkYvc",Thu Nov 21 19:03:12 +0000 2019,1197591309030187008
El PP no puede facilitar la investidura del autodesignado candidato del partido del mayor caso de corrupción. Pero ofrecemos estabilidad y gobernabilidad con pactos de Estado y presupuestarios para que España no dependa de independentistas ni de la extrema izquierda. https://t.co/M9iXu1nLn0,Wed Nov 20 20:59:23 +0000 2019,1197258159607484417
"Sánchez debe dar un paso atrás por los EREs, en coherencia con lo que exigió al PP en su moción. Dos de sus ministras eran consejeras de Chaves y Griñán. Queremos saber por qué la sentencia se ha atrasado después de las elecciones pues hubiera cambiado el resultado del PSOE. https://t.co/bfbJOcTC1y",Wed Nov 20 20:50:50 +0000 2019,1197256005291261952
"Sánchez llegó al poder censurando injustamente a un gobierno honesto. Ahora debe ser coherente y asumir responsabilidades por el mayor caso de corrupción de la historia de España, que ha condenado a dos expresidentes del PSOE y de la Federación que le aupó a la Secretaría General",Tue Nov 19 14:36:43 +0000 2019,1196799468961705984
"Enhorabuena al @museodelprado, a su director Miguel Falomir y al Patronato por el bicentenario de una de las mejores pinacotecas del mundo. Un símbolo de nuestra herencia cultural común que convierte a España en referente del arte y la cultura internacional. 

#Prado200 https://t.co/TcgiwefBjy",Tue Nov 19 08:02:22 +0000 2019,1196700225999712256
Para garantizar la libertad de las familias para elegir la educación de sus hijos no puede haber una oferta única como pretende la izquierda. Por eso la educación concertada es fundamental y hoy me he comprometido con el sector a defenderla frente a los ataques de Sánchez. https://t.co/qefklGoASZ,Mon Nov 18 19:18:39 +0000 2019,1196508033175707648
"Hoy hemos reunido a las CCAA gobernadas por el PP para garantizar la libertad de elección de los padres en la educación de sus hijos. Sánchez lleva años cuestionando la enseñanza concertada, pero nosotros vamos a defenderla como pilar esencial para millones de familias españolas. https://t.co/5rXWq3NSga",Mon Nov 18 12:15:31 +0000 2019,1196401548655579139
"En el día mundial de los prematuros quiero homenajear a los profesionales sanitarios que salvan a nuestros pequeños héroes. Este vídeo es lo más parecido a lo que yo viví hace 5 años, y creo que sirve para animar a quien esté en esta situación. ¡Irá todo bien! https://t.co/FY9fXwm1W3",Sun Nov 17 10:10:53 +0000 2019,1196007793532256256
"La libertad de enseñanza es fundamental en democracia y está garantizada por la Constitución. Sánchez debe aclarar si está de acuerdo con Celaá y si éste es el modelo del nuevo gobierno de izquierda radical. Hablan de libertad, pero la cercenan cuando no se ajusta a su ideología. https://t.co/CpiZHUTDH8",Thu Nov 14 15:51:46 +0000 2019,1195006417201254400
"Excelente noticia que el PP logre su escaño 89 en Vizcaya. @bea_fanjul defenderá la dignidad de las víctimas del terrorismo frente a Bildu, que no puede ser parte de la gobernabilidad de España, y dará voz a los constitucionalistas ante el nacionalismo excluyente. ¡Enhorabuena! https://t.co/FlLBzYpaLR",Wed Nov 13 17:24:15 +0000 2019,1194667301032869891
"El PP está con los españoles para representar una alternativa de futuro alejado de extremismos e independentistas. @populares ha estado a la altura y se ha quedado solo en la defensa del orden constitucional. Ejerceremos la oposición con firmeza, patriotismo y responsabilidad. https://t.co/N6m6NHBrA1",Tue Nov 12 17:31:48 +0000 2019,1194306814235598852
"Si Sánchez tiene este acuerdo es porque no prosperó nuestra propuesta de España Suma. Los partidos de centro derecha tienen 500.000 votos más que la izquierda. 1.200.000 votos de Cs y Vox no tienen representación. España Suma solo con PP y Cs hubiese tenido 118 escaños, PSOE 115. https://t.co/gSF3Cb3vs3",Tue Nov 12 16:54:18 +0000 2019,1194297378150518784
"Es importante para España que Sánchez se vaya y vuelva el PSOE sensato. Ha perdido su referéndum, ha recibido una moción de censura de los españoles y lejos de asumir responsabilidades, se radicaliza y cierra la puerta a cualquier colaboración con el PP; ni me ha llamado. https://t.co/rbS64Q65G6",Tue Nov 12 16:44:45 +0000 2019,1194294976542334976
"Para este viaje no hacían falta alforjas. Sánchez ha elegido y radicaliza su propuesta con un acuerdo letal para España. Podía haber ahorrado 200M y seis meses de inestabilidad económica y territorial que no han acabado con el sueño de Sánchez, pero sí de millones de españoles. https://t.co/0ePbTZ6Okg",Tue Nov 12 16:34:14 +0000 2019,1194292328313344001
"Sinceramente, lamento mucho la decisión de Albert Rivera. Ha sido un gran político y un patriota que ha defendido la libertad y la concordia donde más difícil era. Siempre ha tenido toda mi consideración y afecto. Le deseo todo lo mejor en el futuro.",Mon Nov 11 12:02:04 +0000 2019,1193861446360285184
"El PP es la fuerza moderada al servicio de los españoles. La única alternativa al gobierno radical de izquierdas, que no cierra la puerta a volver a pactar con los independentistas. Volveremos a liderar el futuro de España muy pronto y estaremos a la altura de lo que necesita. https://t.co/kzKOAgmUku",Mon Nov 11 00:21:58 +0000 2019,1193685260535566342
"Sánchez ha fracasado, ha perdido el referéndum que había forzado, y los españoles le han hecho una moción de censura. El PSOE debería plantearse su futuro, pues lleva bloqueando desde el 2015, haciendo rehén a España de sus intereses personales. https://t.co/xFJa0VeP6D",Sun Nov 10 23:49:32 +0000 2019,1193677098046631936
"Gracias a los 5 millones de votantes y a todos los españoles. El PP ha tenido un buen resultado electoral. Recuperamos 33% de escaños, 600.000 nuevos votantes y logramos 22 diputados y 24 senadores más.

Este partido siempre resurge y está a la altura de lo que España necesita. https://t.co/dBlH8ypG1E",Sun Nov 10 23:41:05 +0000 2019,1193674970938986497
"Hoy es la 2a vuelta del 28A para desbloquear una parálisis que ya afecta a la situación económica, social y territorial. Por eso es esencial que los españoles se unan en las urnas para elegir entre continuidad o cambio, y dar un mandato claro de estabilidad y futuro para España. https://t.co/TT8zfcXVui",Sun Nov 10 11:18:04 +0000 2019,1193487984798113792
"Gracias a cuantos participan en las #EleccionesGenerales10N. Miembros de las Mesas, apoderados e interventores y FCSE que velan por el orden público y para que todos los españoles, en especial en Cataluña, puedan ejercer su derecho constitucional sin incidencias ni presiones. https://t.co/qMOY1Bt3bQ",Sun Nov 10 10:59:55 +0000 2019,1193483420128751617
